,2017-09-30,2018-09-29,2019-09-28,2020-09-26,2021-09-25
Change To Liabilities,-21200000.0,22400000.0,8900000.0,10100000.0,34400000.0
Total Cashflows From Investing Activities,285800000.0,-195200000.0,-280700000.0,-141600000.0,-1329600000.0
Net Borrowings,-136500000.0,-118300000.0,-260400000.0,-31500000.0,-113400000.0
Total Cash From Financing Activities,-309200000.0,-404800000.0,-431500000.0,-659900000.0,-529800000.0
Change To Operating Activities,-20200000.0,49600000.0,-22500000.0,-190200000.0,-61200000.0
Issuance Of Stock,49000000.0,33200000.0,49800000.0,65600000.0,51300000.0
Net Income,755500000.0,-111300000.0,-203600000.0,1115200000.0,1871500000.0
Change In Cash,-7800000.0,126100000.0,-64900000.0,99200000.0,469300000.0
Repurchase Of Stock,-219800000.0,-292500000.0,-212900000.0,-667900000.0,-457300000.0
Effect Of Exchange Rate,7300000.0,-6800000.0,-2200000.0,4100000.0,-1700000.0
Total Cash From Operating Activities,8300000.0,732900000.0,649500000.0,896600000.0,2330400000.0
Depreciation,446200000.0,480300000.0,463100000.0,376000000.0,406900000.0
Other Cashflows From Investing Activities,-600000.0,-7100000.0,-38300000.0,-5100000.0,-2200000.0
Change To Inventory,-11600000.0,-50600000.0,-63000000.0,-25300000.0,-84100000.0
Change To Account Receivables,-41500000.0,-38200000.0,-76500000.0,-427100000.0,110900000.0
Other Cashflows From Financing Activities,-1900000.0,-27200000.0,-8000000.0,-26100000.0,-10400000.0
Change To Netincome,-1090200000.0,390100000.0,546300000.0,41700000.0,39000000.0
Capital Expenditures,-107600000.0,-105600000.0,-109100000.0,-156400000.0,-156200000.0
Investments,87100000.0,-6000000.0,-18200000.0,,
