,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Investments,-180989000.0,-215602000.0,-145513000.0,-16725000.0,388297000.0
Change To Liabilities,25573000.0,21909000.0,39012000.0,-1122000.0,60929000.0
Total Cashflows From Investing Activities,-1737126000.0,-2161760000.0,-3641320000.0,-3278161000.0,-7107324000.0
Net Borrowings,602427000.0,718217000.0,1290970000.0,796682000.0,1255742000.0
Total Cash From Financing Activities,1420341000.0,1588433000.0,2927482000.0,2750356000.0,5916361000.0
Change To Operating Activities,-80861000.0,-77937000.0,-75280000.0,-72064000.0,-156151000.0
Issuance Of Stock,1275397000.0,1293301000.0,1216445000.0,2315862000.0,3529097000.0
Net Income,169093000.0,379312000.0,363165000.0,770959000.0,571247000.0
Change In Cash,135820000.0,-5056000.0,-29441000.0,355016000.0,-182478000.0
Repurchase Of Stock,-25477000.0,-25477000.0,-25477000.0,-21322000.0,-34338000.0
Effect Of Exchange Rate,1723000.0,-2068000.0,540000.0,311000.0,-1712000.0
Total Cash From Operating Activities,450882000.0,570339000.0,683857000.0,882510000.0,1010197000.0
Depreciation,397728000.0,455723000.0,514799000.0,640860000.0,766281000.0
Other Cashflows From Investing Activities,-2300000.0,-2000000.0,-18107000.0,7408000.0,-161696000.0
Dividends Paid,-321750000.0,-385839000.0,-451170000.0,-532980000.0,-655968000.0
Change To Account Receivables,-502000.0,435000.0,-897000.0,2804000.0,-44000.0
Other Cashflows From Financing Activities,12551000.0,-23270000.0,905954000.0,192114000.0,1821828000.0
Change To Netincome,-71298000.0,-219374000.0,-166047000.0,-469421000.0,-243506000.0
