,2017-11-30,2018-11-30,2019-11-30,2020-11-30
Intangible Assets,4188300000.0,4484800000.0,4169000000.0,3846100000.0
Capital Surplus,7612100000.0,7680400000.0,7769400000.0,7830200000.0
Total Liab,6530900000.0,8035900000.0,7656300000.0,7592000000.0
Total Stockholder Equity,8004400000.0,8020500000.0,8415800000.0,8529400000.0
Minority Interest,19100000.0,5900000.0,15100000.0,13800000.0
Other Current Liab,796300000.0,894800000.0,964100000.0,980400000.0
Total Assets,14554400000.0,16062300000.0,16087200000.0,16135200000.0
Common Stock,4700000.0,4700000.0,4800000.0,4800000.0
Other Current Assets,155800000.0,186500000.0,305600000.0,216000000.0
Retained Earnings,2217600000.0,2743100000.0,3295000000.0,3842100000.0
Other Liab,1007500000.0,826400000.0,812700000.0,673800000.0
Good Will,8778500000.0,9836000000.0,9836300000.0,9908700000.0
Treasury Stock,-1830000000.0,-2407700000.0,-2653400000.0,-3147700000.0
Other Assets,41300000.0,62500000.0,115900000.0,125500000.0
Cash,133800000.0,120000000.0,111500000.0,125600000.0
Total Current Liabilities,1906100000.0,2320300000.0,1969200000.0,1978800000.0
Deferred Long Term Asset Charges,7100000.0,14600000.0,17800000.0,27100000.0
Other Stockholder Equity,-85000000.0,-298900000.0,-261600000.0,-107900000.0
Property Plant Equipment,531300000.0,579600000.0,658200000.0,1021600000.0
Total Current Assets,1015000000.0,1099400000.0,1307800000.0,1233300000.0
Net Tangible Assets,-4962400000.0,-6300300000.0,-5589500000.0,-5225400000.0
Net Receivables,725400000.0,792900000.0,890700000.0,891700000.0
Long Term Debt,3613100000.0,4881900000.0,4867800000.0,4636100000.0
Accounts Payable,53400000.0,42200000.0,59700000.0,48200000.0
Short Long Term Debt,576000000.0,539900000.0,,
