,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,16300000.0,22100000.0,31100000.0,31600000.0,63600000.0
Capital Surplus,909600000.0,1068300000.0,1180300000.0,1207200000.0,1254200000.0
Total Liab,1668500000.0,2067800000.0,2536800000.0,3188500000.0,5120700000.0
Total Stockholder Equity,589400000.0,1010200000.0,1342400000.0,856000000.0,781700000.0
Minority Interest,,,,,16700000.0
Deferred Long Term Liab,,182600000.0,237000000.0,304800000.0,423300000.0
Other Current Liab,815200000.0,994100000.0,1159900000.0,1392800000.0,1777400000.0
Total Assets,2257900000.0,3078000000.0,3879200000.0,4044500000.0,5919100000.0
Common Stock,200000.0,200000.0,200000.0,200000.0,200000.0
Retained Earnings,-319600000.0,-57500000.0,160800000.0,-352100000.0,-467900000.0
Other Liab,641300000.0,811400000.0,1050400000.0,1325000000.0,1773700000.0
Good Will,14600000.0,38200000.0,67200000.0,93000000.0,125100000.0
Treasury Stock,-800000.0,-800000.0,1100000.0,700000.0,-4800000.0
Other Assets,154700000.0,449300000.0,473700000.0,563900000.0,936300000.0
Cash,811000000.0,1112400000.0,1222500000.0,1061800000.0,1319100000.0
Total Current Liabilities,1027200000.0,1256400000.0,1455800000.0,1829500000.0,2318100000.0
Deferred Long Term Asset Charges,146900000.0,255000000.0,226300000.0,245200000.0,342300000.0
Other Stockholder Equity,-800000.0,-800000.0,1100000.0,700000.0,-4800000.0
Property Plant Equipment,245400000.0,271400000.0,388600000.0,497300000.0,752700000.0
Total Current Assets,1716800000.0,2220900000.0,2769000000.0,2740400000.0,3600600000.0
Long Term Investments,110100000.0,76100000.0,149600000.0,118300000.0,440800000.0
Net Tangible Assets,558500000.0,949900000.0,1244100000.0,731400000.0,593000000.0
Short Term Investments,440300000.0,537200000.0,843100000.0,775500000.0,1232600000.0
Net Receivables,348200000.0,444500000.0,544300000.0,720000000.0,807700000.0
Long Term Debt,,,,,988400000.0
Inventory,77300000.0,90000000.0,117900000.0,139800000.0,175800000.0
Accounts Payable,70000000.0,86400000.0,96400000.0,141600000.0,148400000.0
