,2017-05-31,2018-05-31,2019-05-31,2020-05-31,2021-05-31
Intangible Assets,57600000.0,141400000.0,399100000.0,330600000.0,275800000.0
Capital Surplus,1030000000.0,1126800000.0,1206300000.0,1289900000.0,1446700000.0
Total Liab,4878400000.0,5558600000.0,6056500000.0,5769300000.0,6279200000.0
Total Stockholder Equity,1955300000.0,2356800000.0,2619500000.0,2781400000.0,2948000000.0
Deferred Long Term Liab,,361000000.0,366300000.0,372500000.0,384100000.0
Other Current Liab,4387400000.0,4925400000.0,4044100000.0,3661100000.0,4045700000.0
Total Assets,6833700000.0,7915400000.0,8676000000.0,8550700000.0,9227200000.0
Common Stock,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0
Other Current Assets,4346900000.0,4720800000.0,3877000000.0,3497100000.0,3834800000.0
Retained Earnings,901700000.0,1262600000.0,1409500000.0,1431400000.0,1445900000.0
Other Liab,153300000.0,261900000.0,415100000.0,448700000.0,451300000.0
Good Will,657100000.0,814000000.0,1782600000.0,1791100000.0,1820700000.0
Treasury Stock,20000000.0,-36200000.0,100000.0,56500000.0,51800000.0
Other Assets,55800000.0,377400000.0,397700000.0,432000000.0,455300000.0
Cash,184600000.0,358200000.0,673600000.0,905200000.0,995200000.0
Total Current Liabilities,4725100000.0,5296700000.0,4845000000.0,4426900000.0,4938200000.0
Other Stockholder Equity,20000000.0,-36200000.0,100000.0,56500000.0,51800000.0
Property Plant Equipment,337200000.0,393500000.0,408700000.0,522200000.0,498800000.0
Total Current Assets,5272000000.0,5893600000.0,5677700000.0,5464600000.0,6169500000.0
Long Term Investments,454000000.0,295500000.0,10200000.0,10200000.0,7100000.0
Net Tangible Assets,1240600000.0,1401400000.0,437800000.0,659700000.0,851500000.0
Short Term Investments,138800000.0,66000000.0,39000000.0,27200000.0,36700000.0
Net Receivables,543400000.0,524600000.0,854200000.0,790300000.0,1053600000.0
Long Term Debt,,,796400000.0,796800000.0,797300000.0
Accounts Payable,57200000.0,73700000.0,75900000.0,79400000.0,89000000.0
