,2017-09-30,2018-09-30,2019-09-30,2020-09-30,2021-09-30
Investments,225800000.0,-72500000.0,-439700000.0,-683400000.0,-2206900000.0
Change To Liabilities,52200000.0,-17200000.0,234200000.0,-26800000.0,-26800000.0
Total Cashflows From Investing Activities,52000000.0,-290400000.0,-1275400000.0,-4061900000.0,-2615900000.0
Net Borrowings,-641600000.0,-382900000.0,459900000.0,1056300000.0,2066100000.0
Total Cash From Financing Activities,-956000000.0,-3761700000.0,339900000.0,734400000.0,2030100000.0
Change To Operating Activities,114400000.0,-5200000.0,187900000.0,493000000.0,119400000.0
Issuance Of Stock,24900000.0,24800000.0,23300000.0,20600000.0,22300000.0
Net Income,1696700000.0,764400000.0,1195700000.0,798900000.0,1831200000.0
Change In Cash,266400000.0,-1839100000.0,-704000000.0,-2216800000.0,657400000.0
Repurchase Of Stock,-765300000.0,-1424800000.0,-754500000.0,-218200000.0,-208200000.0
Effect Of Exchange Rate,35000000.0,-16700000.0,-37000000.0,27400000.0,-2200000.0
Total Cash From Operating Activities,1135400000.0,2229700000.0,268500000.0,1083300000.0,1245400000.0
Depreciation,31200000.0,76400000.0,93400000.0,128500000.0,310600000.0
Other Cashflows From Investing Activities,-49200000.0,20300000.0,20300000.0,20300000.0,20300000.0
Dividends Paid,-441200000.0,-496823000.0,-518600000.0,-533200000.0,-559700000.0
Change To Account Receivables,-96700000.0,-90100000.0,-63500000.0,134700000.0,-182500000.0
Other Cashflows From Financing Activities,867200000.0,138100000.0,1129800000.0,408900000.0,709600000.0
Change To Netincome,-828000000.0,455500000.0,-1254900000.0,-402300000.0,-872200000.0
Capital Expenditures,-74900000.0,-106500000.0,-233700000.0,-103700000.0,-79300000.0
