,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Investments,86376000.0,456875000.0,1101052000.0,-79304000.0,110554000.0
Change To Liabilities,167188000.0,76303000.0,-29786000.0,114317000.0,165992000.0
Total Cashflows From Investing Activities,-63921000.0,132180000.0,1035749000.0,-138305000.0,-1999517000.0
Net Borrowings,737039000.0,-278660000.0,-1164497000.0,986953000.0,1399340000.0
Total Cash From Financing Activities,-694367000.0,-1658041000.0,-1890510000.0,-595188000.0,1094906000.0
Change To Operating Activities,20957000.0,475000.0,-102602000.0,4492000.0,-285959000.0
Issuance Of Stock,2114000.0,164000.0,283000.0,283000.0,283000.0
Net Income,-20719000.0,575667000.0,681813000.0,504446000.0,307499000.0
Change In Cash,158174000.0,-496364000.0,-73005000.0,207134000.0,-238902000.0
Repurchase Of Stock,-1404997000.0,-1332746000.0,-543066000.0,-1410135000.0,-115491000.0
Effect Of Exchange Rate,8186000.0,-5848000.0,-1314000.0,4818000.0,-5942000.0
Total Cash From Operating Activities,908276000.0,1035345000.0,783070000.0,935809000.0,671651000.0
Depreciation,170015000.0,141896000.0,176272000.0,150410000.0,250980000.0
Other Cashflows From Investing Activities,-1568000.0,-3202000.0,1651000.0,-8982000.0,7794000.0
Dividends Paid,-46799000.0,-46799000.0,-182947000.0,-172006000.0,-183788000.0
Change To Inventory,-2545000.0,-8239000.0,3046000.0,-4220000.0,-4028000.0
Change To Account Receivables,-33904000.0,18703000.0,-38994000.0,-151830000.0,-24182000.0
Other Cashflows From Financing Activities,-28523000.0,-5438000.0,-5438000.0,-5438000.0,-5438000.0
Change To Netincome,250191000.0,210285000.0,60420000.0,309255000.0,242941000.0
Capital Expenditures,-80901000.0,-69354000.0,-63454000.0,-41438000.0,-83432000.0
