,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,1558700000.0,2176100000.0,7358300000.0,7305600000.0,7228000000.0
Capital Surplus,6282000000.0,6334800000.0,7860800000.0,7811400000.0,7688000000.0
Total Liab,22470000000.0,21646000000.0,24718500000.0,21483400000.0,16006800000.0
Total Stockholder Equity,8696100000.0,8578800000.0,9852000000.0,10351300000.0,11485300000.0
Minority Interest,502700000.0,753600000.0,839300000.0,658900000.0,1183000000.0
Other Current Liab,273300000.0,442500000.0,720700000.0,944700000.0,87400000.0
Total Assets,31668800000.0,30978400000.0,39420300000.0,36504100000.0,32685600000.0
Common Stock,98100000.0,98100000.0,113200000.0,113200000.0,113200000.0
Other Current Assets,18745300000.0,18366800000.0,19468700000.0,15969300000.0,11719400000.0
Retained Earnings,5489100000.0,5884500000.0,5917800000.0,6085000000.0,7169200000.0
Other Liab,18802400000.0,17503500000.0,19703500000.0,16506700000.0,11794100000.0
Good Will,6590700000.0,7157100000.0,8509400000.0,8916300000.0,8882500000.0
Treasury Stock,-3173100000.0,-3738600000.0,-4039800000.0,-3658300000.0,-3485100000.0
Other Assets,154000000.0,204700000.0,652000000.0,716900000.0,441100000.0
Cash,2006400000.0,1147700000.0,1049000000.0,1408400000.0,1896400000.0
Total Current Liabilities,1591800000.0,1733700000.0,2569900000.0,2574900000.0,1915300000.0
Deferred Long Term Asset Charges,,,,5900000.0,19900000.0
Other Stockholder Equity,-391200000.0,-735000000.0,-587300000.0,-404500000.0,-441500000.0
Property Plant Equipment,490700000.0,468700000.0,583500000.0,563800000.0,774700000.0
Total Current Assets,22321000000.0,20465000000.0,21712000000.0,18407300000.0,14690000000.0
Long Term Investments,553700000.0,506800000.0,605100000.0,594200000.0,669300000.0
Net Tangible Assets,546700000.0,-754400000.0,-6015700000.0,-5870600000.0,-4625200000.0
Short Term Investments,28600000.0,28100000.0,32000000.0,29900000.0,30400000.0
Net Receivables,1416300000.0,795300000.0,1018300000.0,850500000.0,877800000.0
Long Term Debt,2075800000.0,2408800000.0,2080300000.0,2082600000.0,2085100000.0
Accounts Payable,320100000.0,284300000.0,414600000.0,330300000.0,388700000.0
