Date,Open,High,Low,Close,Adj Close,Volume
2017-12-01-00-00-00,175.270004,179.800003,173.800003,174.610001,174.610001,26782300
2017-12-04-00-00-00,177.199997,177.580002,168.259995,169.580002,169.580002,35895100
2017-12-05-00-00-00,165.279999,172.96000700000002,164.25,168.96000700000002,168.96000700000002,31609900
2017-12-06-00-00-00,172.630005,173.229996,167.865005,172.630005,172.630005,23897800
2017-12-07-00-00-00,175.28999299999998,175.820007,172.259995,174.470001,174.470001,15697900
2017-12-08-00-00-00,177.570007,178.96000700000002,176.369995,177.619995,177.619995,23543400
2017-12-11-00-00-00,179.899994,180.679993,178.149994,179.28999299999998,179.28999299999998,15626200
2017-12-12-00-00-00,174.639999,178.16000400000001,173.770004,174.639999,174.639999,22656500
2017-12-13-00-00-00,175.190002,177.699997,174.300003,176.470001,176.470001,18653400
2017-12-14-00-00-00,173.110001,173.389999,169.610001,171.75,171.75,32830000
2017-12-15-00-00-00,172.889999,173.550003,170.0,173.550003,173.550003,41356700
2017-12-18-00-00-00,174.600006,174.699997,172.369995,173.369995,173.369995,17023300
2017-12-19-00-00-00,171.970001,173.0,170.509995,171.279999,171.279999,23936200
2017-12-20-00-00-00,171.78999299999998,172.899994,170.800003,172.639999,172.639999,17121400
2017-12-21-00-00-00,172.800003,176.25,172.651001,175.320007,175.320007,14812400
2017-12-22-00-00-00,175.83999599999999,176.66000400000001,175.03999299999998,176.28999299999998,176.28999299999998,12524700
2017-12-26-00-00-00,174.550003,175.149994,171.729996,172.330002,172.330002,12913800
2017-12-27-00-00-00,172.28999299999998,173.869995,171.729996,172.970001,172.970001,10152300
2017-12-28-00-00-00,173.03999299999998,173.529999,171.669998,172.300003,172.300003,9508100
2017-12-29-00-00-00,172.279999,173.669998,171.199997,172.429993,172.429993,9704600
