,2017-12-31,2018-12-31,2019-12-31,2020-12-31
Intangible Assets,,,665400000.0,691200000.0
Capital Surplus,7072400000.0,7376000000.0,7653900000.0,7903600000.0
Total Liab,37071700000.0,39069600000.0,55721100000.0,60451700000.0
Total Stockholder Equity,-3268000000.0,-6258400000.0,-8210300000.0,-7824900000.0
Other Current Liab,303600000.0,231700000.0,341800000.0,823600000.0
Total Assets,33803700000.0,32811200000.0,47510800000.0,52626800000.0
Common Stock,16600000.0,16600000.0,16600000.0,16600000.0
Other Current Assets,500000.0,202500000.0,24000000.0,185600000.0
Retained Earnings,48325800000.0,50487000000.0,52930500000.0,53908100000.0
Other Liab,4638800000.0,5009000000.0,5224200000.0,5752400000.0
Good Will,2379700000.0,2331500000.0,2677400000.0,2773100000.0
Treasury Stock,-58682800000.0,-64138000000.0,-68811300000.0,-69653200000.0
Other Assets,2562800000.0,2381000000.0,1906500000.0,2800400000.0
Cash,2463800000.0,866000000.0,898500000.0,3449100000.0
Total Current Liabilities,2890600000.0,2973500000.0,3621000000.0,6181200000.0
Deferred Long Term Asset Charges,867900000.0,1219400000.0,1138900000.0,2135700000.0
Short Long Term Debt,300000.0,100000.0,59100000.0,2243600000.0
Other Stockholder Equity,-2178400000.0,-2609500000.0,-2482700000.0,-2586800000.0
Property Plant Equipment,22448300000.0,22842700000.0,37421200000.0,38785900000.0
Total Current Assets,5327200000.0,4053200000.0,3557900000.0,6243200000.0
Long Term Investments,1085700000.0,1202800000.0,1282400000.0,1333000000.0
Net Tangible Assets,-5647700000.0,-8589900000.0,-11553100000.0,-11289200000.0
Net Receivables,2007000000.0,2454000000.0,2363000000.0,2435300000.0
Long Term Debt,29542300000.0,31087100000.0,34118100000.0,35196800000.0
Inventory,58800000.0,51100000.0,50200000.0,51100000.0
Accounts Payable,924800000.0,1207900000.0,988200000.0,741300000.0
