,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30
Intangible Assets,589000000.0,584000000.0,571000000.0,563000000.0,557000000.0,554000000.0,549000000.0,,534000000.0
Capital Surplus,4703000000.0,4683000000.0,4668000000.0,4671000000.0,4481000000.0,4473000000.0,4291000000.0,,4079000000.0
Total Liab,7914000000.0,7838000000.0,7866000000.0,7309000000.0,6781000000.0,6778000000.0,6711000000.0,,6631000000.0
Total Stockholder Equity,3394000000.0,3446000000.0,3522000000.0,3607000000.0,3543000000.0,3524000000.0,3453000000.0,,3366000000.0
Other Current Liab,307000000.0,322000000.0,353000000.0,299000000.0,276000000.0,244000000.0,211000000.0,202000000.0,202000000.0
Total Assets,11363000000.0,11339000000.0,11443000000.0,10971000000.0,10379000000.0,10357000000.0,10219000000.0,,10052000000.0
Common Stock,436000000.0,434000000.0,433000000.0,434000000.0,429000000.0,428000000.0,422000000.0,,416000000.0
Other Current Assets,4000000.0,3000000.0,1000000.0,,1000000.0,2000000.0,2000000.0,2000000.0,1000000.0
Retained Earnings,223000000.0,258000000.0,364000000.0,443000000.0,517000000.0,534000000.0,603000000.0,,863000000.0
Other Liab,1470000000.0,1473000000.0,1407000000.0,1311000000.0,1234000000.0,1210000000.0,1150000000.0,1111000000.0,1058000000.0
Good Will,4051000000.0,4072000000.0,4102000000.0,4086000000.0,4090000000.0,4077000000.0,4067000000.0,,4012000000.0
Treasury Stock,-1968000000.0,-1929000000.0,-1943000000.0,-1941000000.0,-1884000000.0,-1911000000.0,-1863000000.0,,-1992000000.0
Other Assets,345000000.0,412000000.0,375000000.0,345000000.0,295000000.0,307000000.0,291000000.0,246000000.0,220000000.0
Cash,1281000000.0,1365000000.0,1610000000.0,1238000000.0,715000000.0,724000000.0,720000000.0,,537000000.0
Total Current Liabilities,1658000000.0,1577000000.0,1660000000.0,1680000000.0,1227000000.0,1208000000.0,1253000000.0,,1322000000.0
Deferred Long Term Asset Charges,194000000.0,262000000.0,272000000.0,227000000.0,188000000.0,202000000.0,184000000.0,,118000000.0
Short Long Term Debt,391000000.0,384000000.0,376000000.0,489000000.0,13000000.0,14000000.0,5000000.0,3000000.0,1000000.0
Other Stockholder Equity,-1968000000.0,-1929000000.0,-1943000000.0,-1941000000.0,-1884000000.0,-1911000000.0,-1863000000.0,,-1992000000.0
Property Plant Equipment,2676000000.0,2671000000.0,2723000000.0,2649000000.0,2638000000.0,2599000000.0,2575000000.0,2505000000.0,2449000000.0
Total Current Assets,3702000000.0,3600000000.0,3672000000.0,3328000000.0,2799000000.0,2820000000.0,2737000000.0,,2837000000.0
Net Tangible Assets,-1246000000.0,-1210000000.0,-1151000000.0,-1042000000.0,-1104000000.0,-1107000000.0,-1163000000.0,,-1180000000.0
Net Receivables,527000000.0,430000000.0,357000000.0,435000000.0,416000000.0,465000000.0,420000000.0,,550000000.0
Long Term Debt,4695000000.0,4697000000.0,4699000000.0,4224000000.0,4227000000.0,4272000000.0,4227000000.0,,4169000000.0
Inventory,1673000000.0,1592000000.0,1488000000.0,1453000000.0,1456000000.0,1420000000.0,1402000000.0,,1563000000.0
Accounts Payable,632000000.0,521000000.0,599000000.0,596000000.0,632000000.0,646000000.0,732000000.0,,814000000.0
