,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,531627000.0,813063000.0,733583000.0,1229259000.0,1143759000.0
Capital Surplus,19363007000.0,25685987000.0,25719427000.0,35488634000.0,35561608000.0
Total Liab,10775334000.0,12616776000.0,13960066000.0,19740425000.0,20744010000.0
Total Stockholder Equity,15562210000.0,22229145000.0,22584179000.0,31907599000.0,33362925000.0
Minority Interest,3074583000.0,3502795000.0,3418657000.0,4353033000.0,4315337000.0
Deferred Long Term Liab,306461000.0,346852000.0,381013000.0,425995000.0,520778000.0
Other Current Liab,89217000.0,80469000.0,131497000.0,138757000.0,125843000.0
Total Assets,29481075000.0,38417664000.0,40031850000.0,56065005000.0,58486220000.0
Common Stock,5322000.0,6296000.0,6318000.0,7394000.0,7398000.0
Other Current Assets,453155000.0,753573000.0,843627000.0,1211117000.0,914326000.0
Other Liab,534873000.0,585649000.0,672491000.0,1028210000.0,1097425000.0
Treasury Stock,-3806119000.0,-3463138000.0,-3141566000.0,-3588429000.0,-2206081000.0
Other Assets,414332000.0,479807000.0,505798000.0,588479000.0,753405000.0
Cash,447046000.0,343856000.0,1088855000.0,598086000.0,556117000.0
Total Current Liabilities,827830000.0,941312000.0,910064000.0,1376167000.0,1532826000.0
Deferred Long Term Asset Charges,13533000.0,8767000.0,4595000.0,5592000.0,8926000.0
Other Stockholder Equity,-3806119000.0,-3463138000.0,-3141566000.0,-3588429000.0,-2206081000.0
Property Plant Equipment,21889119000.0,30042518000.0,30380550000.0,44455673000.0,45914411000.0
Total Current Assets,1149547000.0,1336982000.0,2174548000.0,2189580000.0,2063687000.0
Long Term Investments,5496450000.0,5745294000.0,6237371000.0,7602014000.0,8610958000.0
Net Tangible Assets,15030583000.0,21416082000.0,21850596000.0,30678340000.0,32219166000.0
Net Receivables,239123000.0,239526000.0,242066000.0,380377000.0,593244000.0
Long Term Debt,9412631000.0,11089815000.0,11905877000.0,16849076000.0,17715054000.0
Accounts Payable,702804000.0,760515000.0,704954000.0,1143372000.0,1252767000.0
Short Long Term Debt,,428000.0,,149000.0,
