,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,2724957000.0,2407910000.0,2341882000.0,2115882000.0,2306485000.0
Capital Surplus,2214224000.0,2306843000.0,2494721000.0,2749900000.0,2878751000.0
Total Liab,7641837000.0,7862297000.0,8536925000.0,7839168000.0,10499869000.0
Total Stockholder Equity,3676522000.0,3340180000.0,3711616000.0,3355411000.0,2866580000.0
Other Current Liab,866902000.0,1130700000.0,1244583000.0,1437926000.0,1959115000.0
Total Assets,11318359000.0,11202477000.0,12248541000.0,11194579000.0,13366449000.0
Common Stock,122000.0,123000.0,124000.0,126000.0,127000.0
Other Current Assets,256275000.0,415248000.0,490643000.0,696119000.0,730668000.0
Retained Earnings,2958921000.0,3817656000.0,4712729000.0,5416945000.0,6256442000.0
Other Liab,644231000.0,618653000.0,645810000.0,629931000.0,787683000.0
Good Will,4715823000.0,4542074000.0,4833047000.0,4719181000.0,5107878000.0
Treasury Stock,-1496745000.0,-2784442000.0,-3495958000.0,-4811560000.0,-6268740000.0
Other Assets,114962000.0,147632000.0,140476000.0,116409000.0,213932000.0
Cash,913595000.0,1031145000.0,1271494000.0,934900000.0,1520027000.0
Total Current Liabilities,4095502000.0,4495213000.0,4463068000.0,3968311000.0,5252147000.0
Short Long Term Debt,135299000.0,149170000.0,173350000.0,211319000.0,399628000.0
Other Stockholder Equity,-551857000.0,-913858000.0,-972465000.0,-1363158000.0,-1464616000.0
Property Plant Equipment,180057000.0,186201000.0,284125000.0,279309000.0,236294000.0
Total Current Assets,3549701000.0,3875986000.0,4618571000.0,3956318000.0,5449844000.0
Long Term Investments,32859000.0,42674000.0,30440000.0,7480000.0,52016000.0
Net Tangible Assets,-3764258000.0,-3609804000.0,-3463313000.0,-3479652000.0,-4547783000.0
Net Receivables,2231011000.0,2311815000.0,2539934000.0,2066775000.0,2849574000.0
Long Term Debt,2902104000.0,2748431000.0,3346347000.0,3165526000.0,4460039000.0
Accounts Payable,1437314000.0,1117649000.0,1249586000.0,1054478000.0,1406350000.0
Deferred Long Term Liab,,,40400000.0,43600000.0,
