,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Capital Surplus,123200000.0,69400000.0,61400000.0,88500000.0,142000000.0
Total Liab,15389700000.0,16889500000.0,18655000000.0,17870000000.0,17864300000.0
Total Stockholder Equity,8050500000.0,8592900000.0,9706100000.0,10390000000.0,11437400000.0
Other Current Liab,1319400000.0,1670900000.0,2291500000.0,1905200000.0,2401700000.0
Total Assets,23440200000.0,25482400000.0,28361100000.0,28260000000.0,29301700000.0
Common Stock,351800000.0,346600000.0,346300000.0,346600000.0,347300000.0
Other Current Assets,404400000.0,364700000.0,388000000.0,515600000.0,730400000.0
Retained Earnings,8369100000.0,9275400000.0,10398500000.0,11005200000.0,11869200000.0
Other Liab,2156000000.0,1840900000.0,1833000000.0,1779700000.0,1469200000.0
Treasury Stock,-793600000.0,-1098500000.0,-1100100000.0,-1050300000.0,-921100000.0
Other Assets,425200000.0,651900000.0,810900000.0,967000000.0,1262300000.0
Cash,2254800000.0,3279200000.0,4007300000.0,3405000000.0,3253600000.0
Total Current Liabilities,6404800000.0,7669500000.0,8619600000.0,7595800000.0,8512300000.0
Deferred Long Term Asset Charges,71000000.0,97100000.0,115400000.0,90400000.0,51500000.0
Other Stockholder Equity,-793600000.0,-1098500000.0,-1100100000.0,-1050300000.0,-921100000.0
Property Plant Equipment,3730100000.0,3267500000.0,3462100000.0,3724200000.0,3731200000.0
Total Current Assets,16177800000.0,18483500000.0,20733300000.0,20134900000.0,21112500000.0
Net Tangible Assets,8050500000.0,8592900000.0,9706100000.0,10390000000.0,11437400000.0
Short Term Investments,1367100000.0,1020400000.0,1162100000.0,1429000000.0,1559400000.0
Net Receivables,1127900000.0,1314400000.0,1306100000.0,1197500000.0,1575100000.0
Inventory,928400000.0,1184700000.0,1153200000.0,1221900000.0,1768300000.0
Accounts Payable,1154700000.0,1304900000.0,1115700000.0,1176200000.0,1393500000.0
