,2017-12-31,2018-12-30,2019-12-29,2020-12-27,2021-12-26
Change To Liabilities,-80461000.0,107426000.0,62300000.0,49300000.0,313200000.0
Total Cashflows From Investing Activities,-131481000.0,-286477000.0,-60900000.0,-4500200000.0,242000000.0
Net Borrowings,125459000.0,-142357000.0,2346200000.0,828500000.0,-1081700000.0
Total Cash From Financing Activities,-312173000.0,-737101000.0,2810600000.0,405900000.0,-1459800000.0
Change To Operating Activities,-29166000.0,-179131000.0,-35200000.0,-364600000.0,-782600000.0
Issuance Of Stock,29431000.0,29999000.0,1007000000.0,16600000.0,30600000.0
Net Income,396607000.0,220434000.0,520500000.0,222500000.0,428700000.0
Change In Cash,298949000.0,-398863000.0,3398000000.0,-3130700000.0,-430500000.0
Repurchase Of Stock,-183305000.0,-308398000.0,-74500000.0,-53400000.0,-13700000.0
Effect Of Exchange Rate,18225000.0,-21282000.0,-4800000.0,-12700000.0,-30600000.0
Total Cash From Operating Activities,724378000.0,645997000.0,653100000.0,976300000.0,817900000.0
Depreciation,171836000.0,167958000.0,180800000.0,264900000.0,280100000.0
Other Cashflows From Investing Activities,3396000.0,9400000.0,81500000.0,38500000.0,-3800000.0
Dividends Paid,-276973000.0,-309258000.0,-336600000.0,-372700000.0,-374500000.0
Change To Inventory,-25301000.0,-37211000.0,-4600000.0,62800000.0,-173900000.0
Change To Account Receivables,-50376000.0,180113000.0,-211500000.0,210800000.0,-159500000.0
Other Cashflows From Financing Activities,-6785000.0,-7087000.0,-131500000.0,-13100000.0,-20500000.0
Change To Netincome,124136000.0,115475000.0,69800000.0,161900000.0,301700000.0
Capital Expenditures,-134877000.0,-295877000.0,-133600000.0,-125800000.0,-132700000.0
Investments,-8761000.0,-8761000.0,-8761000.0,,
