Date,Open,High,Low,Close,Adj Close,Volume
2020-10-01-00-00-00,265.350006,268.329987,264.799988,266.630005,266.630005,20009800
2020-10-02-00-00-00,261.209991,265.149994,259.179993,259.940002,259.940002,16367600
2020-10-05-00-00-00,262.200012,264.869995,260.839996,264.649994,264.649994,12822300
2020-10-06-00-00-00,261.77999900000003,265.690002,258.23999,258.660004,258.660004,18696900
2020-10-07-00-00-00,259.209991,260.179993,254.82000699999998,258.119995,258.119995,23133400
2020-10-08-00-00-00,259.75,264.619995,259.149994,263.76001,263.76001,16312800
2020-10-09-00-00-00,264.519989,264.75,262.170013,264.450012,264.450012,14107800
2020-10-12-00-00-00,270.200012,280.179993,267.869995,275.75,275.75,31019300
2020-10-13-00-00-00,277.579987,279.100006,273.390015,276.140015,276.140015,18063300
2020-10-14-00-00-00,277.619995,278.75,271.5,271.820007,271.820007,15601200
2020-10-15-00-00-00,267.600006,269.040009,263.670013,266.72000099999997,266.72000099999997,15416100
2020-10-16-00-00-00,267.380005,271.369995,265.299988,265.929993,265.929993,16622700
2020-10-19-00-00-00,265.52999900000003,268.549988,259.880005,261.399994,261.399994,13587000
2020-10-20-00-00-00,263.059998,269.700012,262.880005,267.559998,267.559998,18763200
2020-10-21-00-00-00,279.559998,283.049988,276.369995,278.730011,278.730011,28998600
2020-10-22-00-00-00,279.869995,282.450012,275.040009,278.119995,278.119995,16720000
2020-10-23-00-00-00,278.799988,285.23999,276.820007,284.790009,284.790009,17535200
2020-10-26-00-00-00,283.160004,285.230011,274.26001,277.109985,277.109985,21322900
2020-10-27-00-00-00,278.76001,284.51001,276.309998,283.290009,283.290009,16287200
2020-10-28-00-00-00,278.790009,278.790009,267.26001,267.670013,267.670013,23121800
2020-10-29-00-00-00,276.549988,283.600006,273.77999900000003,280.829987,280.829987,32368100
2020-10-30-00-00-00,274.5,276.700012,259.100006,263.109985,263.109985,47247800
