Date,Open,High,Low,Close,Adj Close,Volume
2018-06-01-00-00-00,193.070007,194.550003,192.070007,193.990005,193.990005,17307200
2018-06-04-00-00-00,191.83999599999999,193.979996,191.470001,193.279999,193.279999,18939800
2018-06-05-00-00-00,194.300003,195.0,192.619995,192.940002,192.940002,15544300
2018-06-06-00-00-00,191.029999,192.529999,189.110001,191.33999599999999,191.33999599999999,22558900
2018-06-07-00-00-00,190.75,190.970001,186.770004,188.179993,188.179993,21503200
2018-06-08-00-00-00,187.529999,189.479996,186.429993,189.100006,189.100006,12677100
2018-06-11-00-00-00,188.809998,192.600006,188.800003,191.53999299999998,191.53999299999998,12928900
2018-06-12-00-00-00,192.169998,193.279999,191.559998,192.399994,192.399994,11562700
2018-06-13-00-00-00,192.740005,194.5,191.91000400000001,192.41000400000001,192.41000400000001,15853800
2018-06-14-00-00-00,193.100006,197.279999,192.91000400000001,196.809998,196.809998,19120900
2018-06-15-00-00-00,195.78999299999998,197.070007,194.639999,195.850006,195.850006,21860900
2018-06-18-00-00-00,194.800003,199.580002,194.130005,198.309998,198.309998,16826000
2018-06-19-00-00-00,196.240005,197.96000700000002,193.78999299999998,197.490005,197.490005,19994000
2018-06-20-00-00-00,199.100006,203.550003,198.809998,202.0,202.0,28230900
2018-06-21-00-00-00,202.759995,203.389999,200.08999599999999,201.5,201.5,19045700
2018-06-22-00-00-00,201.16000400000001,202.240005,199.309998,201.740005,201.740005,17420200
2018-06-25-00-00-00,200.0,200.0,193.110001,196.350006,196.350006,25275100
2018-06-26-00-00-00,197.600006,199.100006,196.229996,199.0,199.0,17897600
2018-06-27-00-00-00,199.179993,200.75,195.800003,195.83999599999999,195.83999599999999,18734400
2018-06-28-00-00-00,195.179993,197.33999599999999,193.259995,196.229996,196.229996,18172400
2018-06-29-00-00-00,197.320007,197.600006,193.96000700000002,194.320007,194.320007,15811600
