Date,Open,High,Low,Close,Adj Close,Volume
2019-03-01-00-00-00,162.600006,163.130005,161.690002,162.279999,162.279999,11097800
2019-03-04-00-00-00,163.899994,167.5,163.830002,167.369995,167.369995,18894700
2019-03-05-00-00-00,167.369995,171.880005,166.550003,171.259995,171.259995,28187900
2019-03-06-00-00-00,172.899994,173.570007,171.270004,172.509995,172.509995,21531700
2019-03-07-00-00-00,171.5,171.740005,167.610001,169.130005,169.130005,18306500
2019-03-08-00-00-00,166.199997,169.619995,165.970001,169.600006,169.600006,13184800
2019-03-11-00-00-00,171.600006,174.300003,171.580002,172.070007,172.070007,18884000
2019-03-12-00-00-00,172.08999599999999,173.800003,171.220001,171.919998,171.919998,12155300
2019-03-13-00-00-00,172.320007,174.029999,172.119995,173.369995,173.369995,11973300
2019-03-14-00-00-00,169.759995,171.149994,168.16000400000001,170.169998,170.169998,18037400
2019-03-15-00-00-00,167.16000400000001,167.580002,162.509995,165.979996,165.979996,37135400
2019-03-18-00-00-00,163.570007,163.899994,159.279999,160.470001,160.470001,37524200
2019-03-19-00-00-00,161.479996,163.820007,160.820007,161.570007,161.570007,25611500
2019-03-20-00-00-00,161.5,166.119995,161.240005,165.440002,165.440002,20211500
2019-03-21-00-00-00,164.889999,166.389999,163.75,166.080002,166.080002,16223000
2019-03-22-00-00-00,165.649994,167.419998,164.08999599999999,164.33999599999999,164.33999599999999,16389200
2019-03-25-00-00-00,163.0,166.53999299999998,162.0,166.28999299999998,166.28999299999998,12631200
2019-03-26-00-00-00,167.350006,169.449997,166.350006,167.679993,167.679993,15437900
2019-03-27-00-00-00,167.850006,168.940002,164.78999299999998,165.869995,165.869995,10620300
2019-03-28-00-00-00,164.570007,166.720001,163.330002,165.550003,165.550003,10689200
2019-03-29-00-00-00,166.389999,167.190002,164.809998,166.690002,166.690002,13455500
