,2017-07-31,2018-07-31,2019-07-31,2020-07-31,2021-07-31
Intangible Assets,88739000.0,79572000.0,70990000.0,66893000.0,68643000.0
Capital Surplus,453349000.0,526858000.0,572559000.0,672727000.0,761834000.0
Total Liab,883901000.0,726599000.0,769236000.0,965745000.0,1032942000.0
Total Stockholder Equity,1098066000.0,1581099000.0,1778381000.0,2489516000.0,3529201000.0
Other Current Liab,62186000.0,67604000.0,83369000.0,100962000.0,134102000.0
Total Assets,1982501000.0,2307698000.0,2547617000.0,3455261000.0,4562143000.0
Common Stock,23000.0,23000.0,23000.0,24000.0,24000.0
Other Current Assets,235215000.0,264376000.0,357383000.0,333880000.0,479451000.0
Retained Earnings,745370000.0,1162146000.0,1338328000.0,1937853000.0,2868203000.0
Other Liab,30865000.0,50596000.0,87141000.0,116651000.0,116314000.0
Good Will,340243000.0,337235000.0,333321000.0,343622000.0,355717000.0
Treasury Stock,-100676000.0,-107928000.0,-132529000.0,-121088000.0,-100860000.0
Other Assets,35003000.0,33030000.0,44247000.0,39934000.0,41831000.0
Cash,210100000.0,274520000.0,186319000.0,477718000.0,1048260000.0
Total Current Liabilities,302153000.0,277256000.0,282004000.0,356044000.0,421031000.0
Other Stockholder Equity,-100676000.0,-107928000.0,-132529000.0,-121088000.0,-100860000.0
Property Plant Equipment,931255000.0,1148745000.0,1411892000.0,2041053000.0,2393341000.0
Total Current Assets,587261000.0,709116000.0,687167000.0,963759000.0,1702611000.0
Net Tangible Assets,669084000.0,1164292000.0,1374070000.0,2079001000.0,3104841000.0
Net Receivables,114167000.0,136821000.0,105956000.0,116751000.0,115638000.0
Long Term Debt,550883000.0,398747000.0,400091000.0,396900000.0,397636000.0
Inventory,10163000.0,16734000.0,20941000.0,20080000.0,44968000.0
Accounts Payable,71160000.0,133717000.0,113947000.0,132919000.0,163237000.0
Deferred Long Term Asset Charges,1287000.0,470000.0,411000.0,,
Short Long Term Debt,82155000.0,1151000.0,,,
Minority Interest,534000.0,,,,
