,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Change To Liabilities,114631000.0,129964000.0,-219330000.0,648151000.0,1845642000.0
Total Cashflows From Investing Activities,-11685000.0,-48399000.0,-46015000.0,-46027000.0,-36645000.0
Net Borrowings,,246000.0,246000.0,43000.0,7512000.0
Total Cash From Financing Activities,-424565000.0,-627738000.0,-417796000.0,-331494000.0,-613546000.0
Change To Operating Activities,-5365000.0,-44878000.0,33641000.0,-190077000.0,-712370000.0
Issuance Of Stock,205092000.0,182732000.0,148245000.0,186345000.0,106105000.0
Net Income,489345000.0,618199000.0,590395000.0,696140000.0,1415492000.0
Change In Cash,76664000.0,-127364000.0,306756000.0,297300000.0,200901000.0
Repurchase Of Stock,-478258000.0,-651146000.0,-395734000.0,-342953000.0,-529766000.0
Effect Of Exchange Rate,24275000.0,-24031000.0,-1122000.0,19852000.0,-17402000.0
Total Cash From Operating Activities,488639000.0,572804000.0,771689000.0,654969000.0,868494000.0
Depreciation,49310000.0,54019000.0,50950000.0,56959000.0,51312000.0
Other Cashflows From Investing Activities,-1074000.0,-925000.0,1007000.0,1516000.0,-398000.0
Dividends Paid,-150495000.0,-156840000.0,-170553000.0,-174929000.0,-195766000.0
Change To Account Receivables,-184771000.0,-214971000.0,265919000.0,-647193000.0,-1869827000.0
Other Cashflows From Financing Activities,-904000.0,-2484000.0,-1631000.0,-1631000.0,-1631000.0
Change To Netincome,9225000.0,50162000.0,68586000.0,82487000.0,80378000.0
Capital Expenditures,-95016000.0,-47474000.0,-47022000.0,-47543000.0,-36247000.0
