Date,Open,High,Low,Close,Adj Close,Volume
2019-02-01-00-00-00,33.560001,34.09,32.959998999999996,33.189999,33.189999,18816600
2019-02-04-00-00-00,33.34,34.18,33.240002000000004,33.939999,33.939999,14244100
2019-02-05-00-00-00,34.290001000000004,34.57,33.919998,34.369999,34.369999,17610200
2019-02-06-00-00-00,35.049999,35.25,33.75,34.16,34.16,34058000
2019-02-07-00-00-00,31.17,31.73,30.309998999999998,30.799999,30.799999,69764100
2019-02-08-00-00-00,30.469998999999998,30.74,29.42,30.01,30.01,40669800
2019-02-11-00-00-00,30.17,30.440001000000002,29.66,30.23,30.23,28838200
2019-02-12-00-00-00,30.440001000000002,30.799999,30.23,30.389999,30.389999,20315300
2019-02-13-00-00-00,30.57,31.84,30.549999,31.120001000000002,31.120001000000002,29683300
2019-02-14-00-00-00,30.860001,31.280001000000002,30.6,30.959999,30.959999,15321100
2019-02-15-00-00-00,31.200001,31.799999,30.969998999999998,31.23,31.23,17591500
2019-02-19-00-00-00,31.23,32.110001000000004,31.15,31.65,31.65,14391700
2019-02-20-00-00-00,31.709999,31.93,31.209999,31.370001000000002,31.370001000000002,16871100
2019-02-21-00-00-00,31.360001,31.48,30.6,30.76,30.76,13944900
2019-02-22-00-00-00,30.809998999999998,31.73,30.809998999999998,31.709999,31.709999,15413400
2019-02-25-00-00-00,31.99,32.709998999999996,31.879998999999998,31.99,31.99,15061300
2019-02-26-00-00-00,31.889999,31.959999,30.99,31.01,31.01,17519100
2019-02-27-00-00-00,30.950001,31.0,29.9,30.41,30.41,24639100
2019-02-28-00-00-00,30.25,30.790001,30.01,30.780001000000002,30.780001000000002,15242900
