,2018-02-04,2019-02-03,2020-02-02,2021-01-31,2022-01-30
Change To Liabilities,185900000.0,112900000.0,47800000.0,140900000.0,260700000.0
Total Cashflows From Investing Activities,-402700000.0,-395400000.0,-505900000.0,-59100000.0,-45000000.0
Net Borrowings,-268900000.0,-162100000.0,-97700000.0,606200000.0,-1046000000.0
Total Cash From Financing Activities,-509000000.0,-478500000.0,-451600000.0,477400000.0,-1398500000.0
Change To Operating Activities,-96000000.0,69200000.0,-86100000.0,82400000.0,-120400000.0
Issuance Of Stock,30000000.0,20400000.0,2500000.0,3900000.0,26700000.0
Net Income,537800000.0,746400000.0,417300000.0,-1136100000.0,952300000.0
Change In Cash,-236200000.0,-41900000.0,51400000.0,1148000000.0,-408900000.0
Repurchase Of Stock,-259100000.0,-325200000.0,-345100000.0,-117300000.0,-361300000.0
Effect Of Exchange Rate,31300000.0,-20500000.0,-11400000.0,32000000.0,-36600000.0
Total Cash From Operating Activities,644200000.0,852500000.0,1020300000.0,697700000.0,1071200000.0
Depreciation,324900000.0,334800000.0,322900000.0,314200000.0,301200000.0
Dividends Paid,-11900000.0,-11600000.0,-11300000.0,-2700000.0,-2700000.0
Change To Inventory,-163500000.0,-212100000.0,121400000.0,283300000.0,-33900000.0
Change To Account Receivables,3300000.0,-151400000.0,-17100000.0,138400000.0,-138100000.0
Other Cashflows From Financing Activities,900000.0,-12700000.0,-12700000.0,-12700000.0,-15200000.0
Change To Netincome,-148200000.0,-47300000.0,213200000.0,870200000.0,-156800000.0
Capital Expenditures,-358100000.0,-379500000.0,-345200000.0,-226600000.0,-267900000.0
Investments,-7900000.0,-27700000.0,-27700000.0,-1600000.0,
