,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,1296000000.0,1214000000.0,1083000000.0,1037000000.0,509000000.0
Capital Surplus,,,,5345000000.0,5411000000.0
Total Liab,7201000000.0,7468000000.0,7971000000.0,18515000000.0,19078000000.0
Total Stockholder Equity,14413000000.0,13917000000.0,14102000000.0,6252000000.0,6767000000.0
Minority Interest,371000000.0,352000000.0,333000000.0,326000000.0,327000000.0
Other Current Liab,1046000000.0,1043000000.0,1027000000.0,534000000.0,1601000000.0
Total Assets,21985000000.0,21737000000.0,22406000000.0,25093000000.0,26172000000.0
Common Stock,15030000000.0,15132000000.0,15355000000.0,9000000.0,9000000.0
Other Current Assets,341000000.0,378000000.0,327000000.0,343000000.0,3544000000.0
Retained Earnings,,,,1643000000.0,2865000000.0
Other Liab,2816000000.0,2865000000.0,2738000000.0,2727000000.0,2411000000.0
Good Will,10065000000.0,9849000000.0,9884000000.0,10139000000.0,9349000000.0
Treasury Stock,-617000000.0,-1215000000.0,-1253000000.0,-745000000.0,-1518000000.0
Other Assets,1250000000.0,1142000000.0,1246000000.0,1282000000.0,848000000.0
Cash,1324000000.0,1129000000.0,952000000.0,3115000000.0,2987000000.0
Total Current Liabilities,4250000000.0,4466000000.0,4469000000.0,5110000000.0,6627000000.0
Deferred Long Term Asset Charges,354000000.0,398000000.0,500000000.0,449000000.0,563000000.0
Short Long Term Debt,23000000.0,150000000.0,237000000.0,191000000.0,183000000.0
Other Stockholder Equity,-617000000.0,-1215000000.0,-1253000000.0,-745000000.0,-989000000.0
Property Plant Equipment,1684000000.0,1653000000.0,2495000000.0,2598000000.0,2466000000.0
Total Current Assets,6000000000.0,6109000000.0,5959000000.0,8524000000.0,11407000000.0
Long Term Investments,1690000000.0,1770000000.0,1739000000.0,1513000000.0,1593000000.0
Net Tangible Assets,3052000000.0,2854000000.0,3135000000.0,-4924000000.0,-3091000000.0
Net Receivables,2806000000.0,3239000000.0,3348000000.0,3437000000.0,2906000000.0
Long Term Debt,135000000.0,137000000.0,76000000.0,10036000000.0,9513000000.0
Inventory,1529000000.0,1363000000.0,1332000000.0,1629000000.0,1970000000.0
Accounts Payable,1808000000.0,1944000000.0,1701000000.0,1936000000.0,2334000000.0
