,2019-01-31,2020-01-31,2021-01-31,2022-01-31
Intangible Assets,20000.0,6989000.0,23446000.0,44595000.0
Capital Surplus,39296000.0,155340000.0,6175425000.0,6984669000.0
Total Liab,165902000.0,621003000.0,985268000.0,1600653000.0
Total Stockholder Equity,-312467000.0,-544757000.0,4936471000.0,5049045000.0
Deferred Long Term Liab,32658000.0,69516000.0,86164000.0,124517000.0
Other Current Liab,108109000.0,335354000.0,666172000.0,1210729000.0
Total Assets,764288000.0,1012720000.0,5921739000.0,6649698000.0
Common Stock,5000.0,6000.0,28000.0,31000.0
Other Current Assets,11607000.0,26358000.0,32371000.0,51398000.0
Retained Earnings,-351784000.0,-700319000.0,-1239421000.0,-1919369000.0
Other Liab,8454000.0,11373000.0,11117000.0,22364000.0
Good Will,,7049000.0,8449000.0,8449000.0
Treasury Stock,16000.0,216000.0,439000.0,-16286000.0
Other Assets,42560000.0,89038000.0,133986000.0,246067000.0
Cash,116541000.0,127206000.0,820177000.0,1085729000.0
Total Current Liabilities,144905000.0,416455000.0,789264000.0,1397093000.0
Other Stockholder Equity,16000.0,216000.0,439000.0,-16286000.0
Property Plant Equipment,22756000.0,220918000.0,248431000.0,287981000.0
Total Current Assets,698952000.0,665194000.0,4300652000.0,4598643000.0
Long Term Investments,,23532000.0,1206775000.0,1463963000.0
Net Tangible Assets,-312487000.0,-558795000.0,4904576000.0,4996001000.0
Short Term Investments,492257000.0,306844000.0,3087887000.0,2766364000.0
Net Receivables,63359000.0,179459000.0,309217000.0,559729000.0
Accounts Payable,8258000.0,8488000.0,5647000.0,13441000.0
