,2018-02-03,2019-02-02,2020-02-01,2021-01-30,2022-01-29
Intangible Assets,,4317000.0,3391000.0,2465000.0,1538000.0
Capital Surplus,698917000.0,738671000.0,807492000.0,847303000.0,934945000.0
Total Liab,1134470000.0,1370954000.0,2961778000.0,3090420000.0,3229006000.0
Total Stockholder Equity,1774217000.0,1820218000.0,1902094000.0,1999549000.0,1535373000.0
Deferred Long Term Liab,,,,16694000.0,22596000.0
Other Current Liab,127237000.0,231139000.0,237535000.0,316912000.0,366365000.0
Total Assets,2908687000.0,3191172000.0,4863872000.0,5089969000.0,4764379000.0
Common Stock,614000.0,592000.0,573000.0,569000.0,530000.0
Other Current Assets,1489000.0,16997000.0,16387000.0,,5909000.0
Retained Earnings,1093453000.0,1105863000.0,1128477000.0,1189422000.0,653376000.0
Other Liab,492304000.0,547218000.0,125799000.0,103321000.0,98358000.0
Good Will,,10870000.0,10870000.0,10870000.0,10870000.0
Treasury Stock,-18767000.0,-24908000.0,-34448000.0,-37745000.0,-53478000.0
Other Assets,25491000.0,32994000.0,47269000.0,58274000.0,71385000.0
Cash,277445000.0,409251000.0,392325000.0,1046051000.0,431560000.0
Total Current Liabilities,642166000.0,823736000.0,1137261000.0,1343713000.0,1558010000.0
Property Plant Equipment,1189453000.0,1226029000.0,2743089000.0,2500409000.0,2396732000.0
Total Current Assets,1693743000.0,1914861000.0,2055317000.0,2514777000.0,2281183000.0
Long Term Investments,,2101000.0,3936000.0,3174000.0,2671000.0
Net Tangible Assets,1774217000.0,1805031000.0,1887833000.0,1986214000.0,1522965000.0
Net Receivables,99719000.0,136168000.0,139337000.0,193109000.0,233682000.0
Inventory,1096424000.0,1214329000.0,1293701000.0,1168215000.0,1499218000.0
Accounts Payable,325758000.0,404016000.0,414009000.0,477052000.0,552730000.0
Other Stockholder Equity,,,,56000.0,
Short Term Investments,120000000.0,,110000000.0,,
