,2017-11-30,2018-11-30,2019-11-30,2020-11-30,2021-11-30
Total Stockholder Equity,24216000000.0,24443000000.0,25365000000.0,20555000000.0,14863000000.0
Net Tangible Assets,20049000000.0,20342000000.0,21279000000.0,18562000000.0,12863000000.0
Intangible Assets,1200000000.0,1176000000.0,1174000000.0,1186000000.0,
Capital Surplus,8690000000.0,8756000000.0,8807000000.0,13948000000.0,
Total Liab,16562000000.0,17958000000.0,19693000000.0,33038000000.0,
Other Current Liab,4067000000.0,4406000000.0,4737000000.0,1941000000.0,
Total Assets,40778000000.0,42401000000.0,45058000000.0,53593000000.0,
Common Stock,365000000.0,365000000.0,365000000.0,372000000.0,
Other Current Assets,15000000.0,,31000000.0,-1000000.0,
Retained Earnings,23292000000.0,25066000000.0,26653000000.0,16075000000.0,
Other Liab,752000000.0,845000000.0,882000000.0,944000000.0,
Good Will,2967000000.0,2925000000.0,2912000000.0,807000000.0,
Treasury Stock,-8131000000.0,-9744000000.0,-10460000000.0,-9840000000.0,
Other Assets,585000000.0,494000000.0,578000000.0,1305000000.0,
Cash,395000000.0,982000000.0,518000000.0,9513000000.0,
Total Current Liabilities,8800000000.0,9205000000.0,9127000000.0,8686000000.0,
Short Long Term Debt,1727000000.0,1586000000.0,1602000000.0,1747000000.0,
Other Stockholder Equity,-1782000000.0,-1949000000.0,-2066000000.0,-1436000000.0,
Property Plant Equipment,34430000000.0,35336000000.0,38131000000.0,39443000000.0,
Total Current Assets,1596000000.0,2226000000.0,2059000000.0,10563000000.0,
Long Term Investments,,244000000.0,204000000.0,289000000.0,
Net Receivables,312000000.0,358000000.0,598000000.0,427000000.0,
Long Term Debt,7010000000.0,7908000000.0,9684000000.0,22135000000.0,
Inventory,387000000.0,450000000.0,427000000.0,335000000.0,
Accounts Payable,762000000.0,730000000.0,756000000.0,624000000.0,
Short Term Investments,,,,,
