,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Change To Liabilities,526959000.0,-42868000.0,-196768000.0,-354926000.0,-90077000.0
Total Cashflows From Investing Activities,-957633000.0,-1222810000.0,-1068598000.0,-265759000.0,-342423000.0
Net Borrowings,-529855000.0,-243342000.0,963690000.0,2650683000.0,-1163778000.0
Total Cash From Financing Activities,-754355000.0,-324257000.0,299012000.0,2463245000.0,-388002000.0
Issuance Of Stock,62209000.0,937211000.0,14696000.0,70000.0,841896000.0
Net Income,747181000.0,572430000.0,122985000.0,-2067245000.0,-755786000.0
Change In Cash,160689000.0,-587311000.0,138969000.0,1128092000.0,-955317000.0
Repurchase Of Stock,-17771000.0,-159544000.0,-66986000.0,-11533000.0,-13842000.0
Effect Of Exchange Rate,-3900000.0,-1733000.0,7485000.0,3031000.0,-2301000.0
Total Cash From Operating Activities,1876577000.0,961489000.0,901070000.0,-1072425000.0,-222591000.0
Depreciation,552368000.0,550596000.0,624878000.0,725502000.0,715962000.0
Dividends Paid,-320760000.0,-569781000.0,-566521000.0,-108777000.0,-1553000.0
Change To Inventory,-4372000.0,-5212000.0,-37907000.0,27660000.0,-21499000.0
Change To Account Receivables,829000.0,-59157000.0,-86712000.0,81646000.0,-29441000.0
Other Cashflows From Financing Activities,51822000.0,-288801000.0,-45867000.0,-67198000.0,-50725000.0
Change To Netincome,28599000.0,-91217000.0,445640000.0,486006000.0,-68797000.0
Capital Expenditures,-935474000.0,-1475972000.0,-1063293000.0,-290115000.0,-290657000.0
Investments,-28962000.0,325363000.0,,,
