,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Total Liab,6779000000.0,6930000000.0,6535000000.0,6420000000.0,6339000000.0
Total Stockholder Equity,3579000000.0,2958000000.0,2897000000.0,2922000000.0,3206000000.0
Minority Interest,3105000000.0,2773000000.0,2740000000.0,2681000000.0,2830000000.0
Other Current Liab,269000000.0,357000000.0,296000000.0,278000000.0,778000000.0
Total Assets,13463000000.0,12661000000.0,12172000000.0,12023000000.0,12375000000.0
Common Stock,2000000.0,2000000.0,2000000.0,2000000.0,3206000000.0
Other Current Assets,48000000.0,48000000.0,94000000.0,132000000.0,60000000.0
Other Liab,1507000000.0,1527000000.0,1720000000.0,1628000000.0,1280000000.0
Good Will,2371000000.0,2353000000.0,2365000000.0,2374000000.0,2091000000.0
Other Assets,215000000.0,203000000.0,185000000.0,207000000.0,285000000.0
Cash,835000000.0,682000000.0,287000000.0,683000000.0,1628000000.0
Total Current Liabilities,580000000.0,705000000.0,665000000.0,906000000.0,1432000000.0
Property Plant Equipment,9175000000.0,8623000000.0,8450000000.0,7891000000.0,7324000000.0
Total Current Assets,1465000000.0,1274000000.0,974000000.0,1367000000.0,2593000000.0
Long Term Investments,108000000.0,93000000.0,88000000.0,80000000.0,82000000.0
Net Tangible Assets,1079000000.0,490000000.0,422000000.0,444000000.0,1115000000.0
Net Receivables,307000000.0,235000000.0,242000000.0,265000000.0,497000000.0
Long Term Debt,4692000000.0,4698000000.0,3957000000.0,3712000000.0,3465000000.0
Inventory,275000000.0,309000000.0,351000000.0,287000000.0,408000000.0
Accounts Payable,99000000.0,101000000.0,78000000.0,85000000.0,565000000.0
Intangible Assets,129000000.0,115000000.0,110000000.0,104000000.0,
Capital Surplus,1397000000.0,1368000000.0,1303000000.0,1317000000.0,
Retained Earnings,2443000000.0,2463000000.0,1958000000.0,1927000000.0,
Treasury Stock,-263000000.0,-875000000.0,-366000000.0,-324000000.0,
Short Long Term Debt,,,,249000000.0,
Other Stockholder Equity,-263000000.0,-371000000.0,-366000000.0,-320000000.0,
