,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Investments,91927000.0,91927000.0,11630000.0,24658000.0,19518000.0
Change To Liabilities,0.0,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-737064000.0,-515921000.0,-897351000.0,-1117714000.0,-5563511000.0
Net Borrowings,990376000.0,-1784000.0,494980000.0,543131000.0,5036686000.0
Total Cash From Financing Activities,-992219000.0,-1619588000.0,-1120735000.0,-1075716000.0,3498141000.0
Issuance Of Stock,42500000.0,12525000.0,33564000.0,12664000.0,95860000.0
Net Income,1442217000.0,1711031000.0,1520534000.0,1357213000.0,1953263000.0
Change In Cash,243480000.0,-72034000.0,49535000.0,-150954000.0,478690000.0
Repurchase Of Stock,-14092000.0,-12347000.0,-12162000.0,-10518000.0,-13069000.0
Effect Of Exchange Rate,-126000.0,-171000.0,-13000.0,-426000.0,505000.0
Total Cash From Operating Activities,1972889000.0,2063646000.0,2067634000.0,2042902000.0,2543555000.0
Depreciation,454526000.0,483646000.0,512918000.0,553257000.0,713428000.0
Other Cashflows From Investing Activities,7509000.0,7509000.0,7509000.0,7509000.0,
Dividends Paid,-1630347000.0,-1612680000.0,-1608749000.0,-1606429000.0,-1588888000.0
Other Cashflows From Financing Activities,-38156000.0,-5302000.0,-68368000.0,-42064000.0,-39948000.0
Change To Netincome,76146000.0,-131031000.0,34182000.0,132432000.0,-123136000.0
