,2020-06-30,2020-09-30,2020-12-31,2021-03-31
Intangible Assets,38748000.0,37274000.0,13295000.0,12548000.0
Capital Surplus,1044055000.0,1050983000.0,1061173000.0,1072401000.0
Total Liab,3579927000.0,3393205000.0,3354635000.0,3144097000.0
Total Stockholder Equity,1423414000.0,1470346000.0,1675993000.0,1770199000.0
Other Current Liab,289519000.0,339103000.0,295902000.0,270634000.0
Total Assets,5003341000.0,4863551000.0,5030628000.0,4914296000.0
Common Stock,150000.0,150000.0,150000.0,151000.0
Other Current Assets,88942000.0,70758000.0,71438000.0,17816000.0
Retained Earnings,450750000.0,490071000.0,673855000.0,747231000.0
Other Liab,80899000.0,74668000.0,98389000.0,98537000.0
Good Will,486868000.0,493631000.0,502214000.0,497970000.0
Treasury Stock,-71541000.0,-70858000.0,-59185000.0,-49584000.0
Other Assets,117821000.0,118288000.0,96806000.0,102623000.0
Cash,1079409000.0,865609000.0,1517361000.0,1348737000.0
Total Current Liabilities,1618614000.0,1448399000.0,1413276000.0,1234317000.0
Deferred Long Term Asset Charges,42589000.0,45995000.0,23930000.0,23796000.0
Other Stockholder Equity,-71541000.0,-70858000.0,-59185000.0,-49584000.0
Property Plant Equipment,1270895000.0,1241017000.0,1195338000.0,1143437000.0
Total Current Assets,3089009000.0,2973341000.0,3222975000.0,3157718000.0
Net Tangible Assets,897798000.0,939441000.0,1160484000.0,1259681000.0
Net Receivables,571630000.0,815416000.0,550240000.0,701687000.0
Long Term Debt,987949000.0,997347000.0,1003556000.0,1009951000.0
Inventory,1198509000.0,1056845000.0,895974000.0,851829000.0
Accounts Payable,664288000.0,643315000.0,575954000.0,490860000.0
