,2017-12-01,2018-11-30,2019-11-29,2020-11-27,2021-12-03
Intangible Assets,385658000.0,2069001000.0,1721000000.0,1359000000.0,1820000000.0
Capital Surplus,5082195000.0,5685337000.0,6504000000.0,7357000000.0,8428000000.0
Total Liab,6075687000.0,9406568000.0,10232000000.0,11020000000.0,12444000000.0
Total Stockholder Equity,8459869000.0,9362114000.0,10530000000.0,13264000000.0,14797000000.0
Other Current Liab,2421744000.0,2952499000.0,3593000000.0,3823000000.0,4787000000.0
Total Assets,14535556000.0,18768682000.0,20762000000.0,24284000000.0,27241000000.0
Retained Earnings,9573870000.0,11815597000.0,14829000000.0,19611000000.0,23905000000.0
Other Liab,665751000.0,970898000.0,1052000000.0,892000000.0,936000000.0
Good Will,5821561000.0,10581048000.0,10691000000.0,10742000000.0,12721000000.0
Treasury Stock,-6196257000.0,-8138881000.0,-10803000000.0,-13704000000.0,-17536000000.0
Other Assets,143548000.0,186522000.0,562000000.0,2033000000.0,1933000000.0
Cash,2306072000.0,1642775000.0,2650000000.0,4478000000.0,3844000000.0
Total Current Liabilities,3527457000.0,4301126000.0,8191000000.0,5512000000.0,6932000000.0
Deferred Long Term Asset Charges,,,,1370000000.0,1085000000.0
Other Stockholder Equity,-111821000.0,-148130000.0,-188000000.0,-158000000.0,-137000000.0
Property Plant Equipment,936976000.0,1075072000.0,1293000000.0,2004000000.0,2116000000.0
Total Current Assets,7247813000.0,4857039000.0,6495000000.0,8146000000.0,8651000000.0
Net Tangible Assets,2252650000.0,-3287935000.0,-1882000000.0,1163000000.0,256000000.0
Short Term Investments,3513702000.0,1586187000.0,1527000000.0,1514000000.0,1954000000.0
Net Receivables,1217968000.0,1315578000.0,1535000000.0,1398000000.0,1878000000.0
Long Term Debt,1882479000.0,4134544000.0,989000000.0,4117000000.0,4123000000.0
Accounts Payable,113538000.0,186258000.0,209000000.0,306000000.0,312000000.0
Deferred Long Term Liab,,,315000000.0,352000000.0,
Other Current Assets,14198000.0,44259000.0,188000000.0,193000000.0,
Short Long Term Debt,,,3149000000.0,,
Common Stock,61000.0,61000.0,,,
