,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,670000000.0,738000000.0,774000000.0,805000000.0,905000000.0
Capital Surplus,1265000000.0,1281000000.0,1306000000.0,1328000000.0,1356000000.0
Total Liab,13600000000.0,14102000000.0,15544000000.0,16753000000.0,18282000000.0
Total Stockholder Equity,8243000000.0,7833000000.0,9864000000.0,10789000000.0,13105000000.0
Other Current Liab,2404000000.0,2516000000.0,2788000000.0,2960000000.0,3393000000.0
Total Assets,21843000000.0,21935000000.0,25408000000.0,27542000000.0,31387000000.0
Common Stock,397000000.0,397000000.0,397000000.0,397000000.0,397000000.0
Other Current Assets,566000000.0,616000000.0,907000000.0,815000000.0,749000000.0
Retained Earnings,5180000000.0,7625000000.0,9257000000.0,10085000000.0,12625000000.0
Other Liab,10345000000.0,10720000000.0,11871000000.0,12894000000.0,11365000000.0
Treasury Stock,1401000000.0,-1470000000.0,-1096000000.0,-1021000000.0,-1273000000.0
Other Assets,1090000000.0,1140000000.0,1279000000.0,1397000000.0,1532000000.0
Cash,657000000.0,784000000.0,767000000.0,900000000.0,1139000000.0
Total Current Liabilities,2428000000.0,2548000000.0,2827000000.0,3014000000.0,6092000000.0
Other Stockholder Equity,2788000000.0,22000000.0,448000000.0,769000000.0,648000000.0
Property Plant Equipment,185000000.0,195000000.0,207000000.0,213000000.0,205000000.0
Total Current Assets,2915000000.0,3159000000.0,3582000000.0,3754000000.0,4117000000.0
Long Term Investments,16983000000.0,16703000000.0,19566000000.0,21373000000.0,24628000000.0
Net Tangible Assets,8243000000.0,7833000000.0,9864000000.0,10789000000.0,13105000000.0
Net Receivables,1650000000.0,1715000000.0,1854000000.0,1974000000.0,2151000000.0
Long Term Debt,787000000.0,788000000.0,789000000.0,788000000.0,789000000.0
Accounts Payable,,,,,2627000000.0
