Date,Open,High,Low,Close,Adj Close,Volume
2012-06-01-00-00-00,5.706,5.832,5.552,5.63,5.63,4429000
2012-06-04-00-00-00,5.606,5.682,5.422,5.576,5.576,5154500
2012-06-05-00-00-00,5.568,5.678,5.512,5.582,5.582,3154500
2012-06-06-00-00-00,5.64,5.89,5.628,5.844,5.844,4549500
2012-06-07-00-00-00,5.962,5.974,5.77,5.786,5.786,2460500
2012-06-08-00-00-00,5.772,6.038,5.63,6.016,6.016,4405500
2012-06-11-00-00-00,6.062,6.2,5.792,5.824,5.824,3180000
2012-06-12-00-00-00,5.846,5.968,5.762,5.932,5.932,2845000
2012-06-13-00-00-00,5.91,6.128,5.894,5.954,5.954,4220500
2012-06-14-00-00-00,6.036,6.13,5.724,5.878,5.878,4361000
2012-06-15-00-00-00,5.878,5.99,5.762,5.982,5.982,3234000
2012-06-18-00-00-00,5.988,6.466,5.9,6.368,6.368,6284000
2012-06-19-00-00-00,6.404,6.532,6.3,6.418,6.418,4555500
2012-06-20-00-00-00,6.7,6.9,6.642,6.756,6.756,17112000
2012-06-21-00-00-00,6.852,6.856,6.368,6.438,6.438,9459500
2012-06-22-00-00-00,6.52,6.796,6.492,6.758,6.758,15233000
2012-06-25-00-00-00,6.788,6.824,6.55,6.622,6.622,7492500
2012-06-26-00-00-00,6.41,6.47,6.278,6.322,6.322,13069500
2012-06-27-00-00-00,6.38,6.49,6.314,6.392,6.392,5236000
2012-06-28-00-00-00,6.38,6.422,6.124,6.282,6.282,4570500
2012-06-29-00-00-00,6.56,6.56,6.2,6.258,6.258,5629000
