,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,,28756000.0,102912000.0,75886000.0,52308000.0
Capital Surplus,,259466000.0,617690000.0,8904791000.0,11140284000.0
Total Liab,,3898895000.0,5886302000.0,7589716000.0,8932761000.0
Total Stockholder Equity,,-517308000.0,-807685000.0,2901783000.0,4775713000.0
Other Current Liab,,3073800000.0,4242300000.0,4019636000.0,4619199000.0
Total Assets,,6613089000.0,8310119000.0,10491499000.0,13708474000.0
Common Stock,,26000.0,26000.0,60000.0,63000.0
Other Current Assets,,2305011000.0,3150835000.0,2227653000.0,3730235000.0
Retained Earnings,,-768888000.0,-1420991000.0,-6005707000.0,-6357741000.0
Other Liab,,162885000.0,271164000.0,203470000.0,218459000.0
Good Will,,289861000.0,652088000.0,655801000.0,652602000.0
Treasury Stock,,-7912000.0,-4410000.0,2639000.0,-6893000.0
Other Assets,,110532000.0,162580000.0,99574000.0,188563000.0
Cash,,2140877000.0,2013547000.0,5480557000.0,6067438000.0
Total Current Liabilities,,3736010000.0,5233764000.0,5139779000.0,6359282000.0
Other Stockholder Equity,,-7912000.0,-4410000.0,2639000.0,-6893000.0
Property Plant Equipment,,309408000.0,686867000.0,654262000.0,428621000.0
Total Current Assets,,5874532000.0,6561443000.0,8916386000.0,12386380000.0
Net Tangible Assets,,-835925000.0,-1562685000.0,2170096000.0,4070803000.0
Short Term Investments,,1188431000.0,1060726000.0,910700000.0,2255038000.0
Long Term Debt,,,,1815562000.0,1982537000.0
Accounts Payable,,70630000.0,151417000.0,79898000.0,118361000.0
Short Long Term Debt,,,,26755000.0,
Long Term Investments,,,144229000.0,89590000.0,
