,2017-09-30,2018-09-30,2019-09-30,2020-09-30,2021-09-30
Investments,1732000000.0,-2186000000.0,842000000.0,2168000000.0,519000000.0
Change To Liabilities,-30000000.0,3000000.0,-24000000.0,21000000.0,88000000.0
Total Cashflows From Investing Activities,735000000.0,-3084000000.0,-591000000.0,1427000000.0,-152000000.0
Net Borrowings,2488000000.0,-1750000000.0,7212000000.0,7212000000.0,-3000000000.0
Total Cash From Financing Activities,-5924000000.0,-10790000000.0,-12061000000.0,-3968000000.0,-14410000000.0
Change To Operating Activities,-4391000000.0,-2372000000.0,-5946000000.0,-8376000000.0,-6447000000.0
Issuance Of Stock,149000000.0,164000000.0,162000000.0,190000000.0,208000000.0
Net Income,6699000000.0,10301000000.0,12080000000.0,10866000000.0,12311000000.0
Change In Cash,4364000000.0,-1034000000.0,-145000000.0,8339000000.0,628000000.0
Repurchase Of Stock,-6967000000.0,-7286000000.0,-8718000000.0,-8274000000.0,-8820000000.0
Effect Of Exchange Rate,236000000.0,-101000000.0,-277000000.0,440000000.0,-37000000.0
Total Cash From Operating Activities,9317000000.0,12941000000.0,12784000000.0,10440000000.0,15227000000.0
Depreciation,271000000.0,613000000.0,656000000.0,767000000.0,804000000.0
Other Cashflows From Investing Activities,16000000.0,16000000.0,22000000.0,72000000.0,109000000.0
Dividends Paid,-1579000000.0,-1918000000.0,-2269000000.0,-2664000000.0,-2798000000.0
Change To Account Receivables,-54000000.0,-70000000.0,-333000000.0,-43000000.0,-343000000.0
Other Cashflows From Financing Activities,-15000000.0,-1236000000.0,-1236000000.0,-432000000.0,
Change To Netincome,6537000000.0,4466000000.0,6351000000.0,7205000000.0,8814000000.0
Capital Expenditures,-707000000.0,-718000000.0,-756000000.0,-736000000.0,-705000000.0
